Order Date,year,month,day_of_week,is_weekend,Quarter,ShippingDuration,Ship Mode,Segment,State,Region,Num Products,Sales,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30,rolling_std_30
2017-06-20,2017,6,1,0,2,5.0,Standard Class,Corporate,Oklahoma,Central,2,64.59,44.040000000000006,465.074,19.44,235.30742857142826,354.1251999999999,416.48984491386375
2017-06-21,2017,6,2,0,2,5.0,Standard Class,Consumer,New York,East,3,576.2719999999999,64.59,17.12,1671.08,178.09542857142824,355.6301999999999,415.3186742716827
2017-06-21,2017,6,2,0,2,4.0,Standard Class,Corporate,Illinois,Central,1,0.836,576.2719999999999,409.76,377.97,257.9742857142854,319.1365999999999,336.33519698120784
2017-06-23,2017,6,4,0,2,5.0,Standard Class,Consumer,New York,East,5,616.16,0.836,538.022,33.568,199.5565714285711,306.56546666666657,341.07499824108424
2017-06-23,2017,6,4,0,2,4.0,Second Class,Consumer,New York,East,1,25.83,616.16,66.8,18.9,210.71914285714251,325.98519999999985,341.5804976722607
2017-06-23,2017,6,4,0,2,7.0,Standard Class,Consumer,New York,East,1,835.17,25.83,106.336,1293.488,204.86628571428537,326.21619999999984,341.3679417764928
2017-06-23,2017,6,4,0,2,2.0,Second Class,Consumer,California,West,4,997.9340000000001,835.17,44.040000000000006,58.4,308.9854285714282,310.9389333333332,304.89384629023294
2017-06-24,2017,6,5,1,2,5.0,Standard Class,Consumer,California,West,1,38.24,997.9340000000001,64.59,599.165,445.2559999999997,342.2567333333333,325.60869462962904
2017-06-24,2017,6,5,1,2,2.0,Second Class,Consumer,California,West,3,4823.09,38.24,576.2719999999999,53.7,441.49171428571395,323.5592333333332,326.4514570246197
2017-06-24,2017,6,5,1,2,4.0,Standard Class,Corporate,Texas,Central,1,8.712,4823.09,0.836,1115.17,1048.1799999999998,482.53889999999984,880.9333440276574
2017-06-24,2017,6,5,1,2,6.0,Standard Class,Consumer,Indiana,Central,1,440.91,8.712,616.16,337.176,1049.3051428571428,445.6569666666665,876.6854634764583
2017-06-25,2017,6,6,1,2,4.0,Standard Class,Corporate,Pennsylvania,East,3,714.498,440.91,25.83,173.488,1024.2694285714283,449.1147666666665,876.4473817515534
2017-06-25,2017,6,6,1,2,2.0,Second Class,Consumer,Texas,Central,2,117.958,714.498,835.17,91.475,1122.650571428571,467.14843333333323,876.1463845653964
2017-06-25,2017,6,6,1,2,4.0,Standard Class,Consumer,California,West,1,60.81,117.958,997.9340000000001,46.35,1020.191714285714,468.03119999999984,875.768080233749
2017-06-26,2017,6,0,0,2,0.0,Same Day,Corporate,California,West,3,262.1,60.81,38.24,9.45,886.3168571428569,468.5131999999999,875.5319423840507
2017-06-26,2017,6,0,0,2,4.0,Standard Class,Corporate,Illinois,Central,1,5.304,262.1,4823.09,111.96,918.296857142857,476.93486666666655,872.1726524618047
2017-06-26,2017,6,0,0,2,0.0,Same Day,Home Office,Michigan,Central,3,547.97,5.304,8.712,655.09,230.04171428571405,473.37966666666654,873.9272985829983
2017-06-26,2017,6,0,0,2,3.0,Second Class,Home Office,Texas,Central,1,13.616,547.97,440.91,584.7700000000001,307.0785714285712,469.8089999999999,873.3779320945353
2017-06-27,2017,6,1,0,2,2.0,Second Class,Consumer,California,West,1,201.584,13.616,714.498,749.488,246.0365714285712,450.7705333333332,877.0031942921329
2017-06-28,2017,6,2,0,2,2.0,Second Class,Consumer,New Jersey,East,5,475.86,201.584,117.958,482.006,172.7631428571426,432.5070666666665,876.2726441212455
2017-06-28,2017,6,2,0,2,0.0,Same Day,Corporate,California,West,2,41.32,475.86,60.81,40.74,223.89199999999974,432.3021999999999,876.2613909248073
2017-07-01,2017,7,5,1,2,123.0,Standard Class,Consumer,Texas,Central,2,48.996,41.32,262.1,376.866,221.10771428571405,432.3215333333332,876.2524601681934
2017-07-01,2017,7,5,1,2,153.0,Standard Class,Home Office,California,West,1,34.58,48.996,5.304,76.864,190.66428571428543,421.3925333333333,879.0083107698507
2017-07-02,2017,7,6,1,2,62.0,First Class,Consumer,Ohio,East,1,30.352,34.58,547.97,465.074,194.84657142857117,419.98306666666656,879.6134952440059
2017-07-02,2017,7,6,1,2,0.0,Same Day,Consumer,Virginia,South,2,107.83,30.352,13.616,17.12,120.9011428571426,405.49233333333325,882.421372187654
2017-07-02,2017,7,6,1,2,92.0,Second Class,Corporate,California,West,1,623.96,107.83,201.584,409.76,134.36028571428545,408.51599999999985,881.1992686947374
2017-07-03,2017,7,0,0,2,153.0,Standard Class,Corporate,Texas,Central,1,21.072,623.96,475.86,538.022,194.69971428571404,415.6559999999999,882.0770465389623
2017-07-04,2017,7,1,0,2,62.0,First Class,Corporate,California,West,1,1199.976,21.072,41.32,66.8,129.72999999999973,398.42433333333327,884.6497992077824
2017-07-04,2017,7,1,0,2,123.0,Standard Class,Consumer,New York,East,1,3.64,1199.976,48.996,106.336,295.25228571428545,436.1968666666665,894.143014819363
2017-07-04,2017,7,1,0,2,62.0,First Class,Corporate,New Jersey,East,1,37.94,3.64,34.58,44.040000000000006,288.7728571428569,432.7736666666666,895.6447475413285
2017-07-04,2017,7,1,0,2,153.0,Standard Class,Corporate,New York,East,1,658.746,37.94,30.352,64.59,289.2528571428569,432.5703333333332,895.7367304983575
2017-07-05,2017,7,2,0,2,123.0,Standard Class,Consumer,New York,East,6,4835.976,658.746,107.83,576.2719999999999,379.02342857142827,452.3755333333332,893.8865728517262
2017-07-06,2017,7,3,0,2,92.0,First Class,Home Office,New York,East,1,32.4,4835.976,623.96,0.836,1054.4728571428568,594.3656666666666,1200.1110541514804
2017-07-06,2017,7,3,0,2,123.0,Standard Class,Home Office,Pennsylvania,East,1,9.648,32.4,21.072,616.16,969.9642857142853,595.4177999999998,1199.5864871202405
2017-07-06,2017,7,3,0,2,123.0,Standard Class,Home Office,California,West,2,9.514,9.648,1199.976,25.83,968.3322857142854,575.2007333333332,1204.326376151844
2017-07-07,2017,7,4,0,2,6.0,Standard Class,Consumer,Utah,West,2,58.94,9.514,3.64,835.17,798.2662857142853,574.6568666666665,1204.5866796147527
2017-07-07,2017,7,4,0,2,123.0,Standard Class,Consumer,California,West,1,215.65,58.94,37.94,997.9340000000001,806.1662857142854,548.7825333333333,1207.1319008096257
2017-07-07,2017,7,4,0,2,123.0,Second Class,Corporate,Illinois,Central,4,339.98,215.65,658.746,38.24,831.5534285714283,522.7063999999998,1205.5431835610277
2017-07-07,2017,7,4,0,2,153.0,Standard Class,Corporate,Florida,South,1,45.584,339.98,4835.976,4823.09,786.0154285714282,532.7643999999999,1202.6170170190665
2017-07-07,2017,7,4,0,2,62.0,Second Class,Consumer,California,West,3,3136.868,45.584,32.4,8.712,101.67371428571403,373.51419999999985,890.7953672134392
2017-07-07,2017,7,4,0,2,6.0,Standard Class,Home Office,Pennsylvania,East,4,85.209,3136.868,9.648,440.91,545.1691428571427,477.78606666666656,1020.2913734392831
2017-07-08,2017,7,5,1,2,123.0,Standard Class,Corporate,Washington,West,1,179.97,85.209,9.514,714.498,555.9635714285711,465.92936666666657,1022.7983854931939
2017-07-10,2017,7,0,0,2,95.0,Standard Class,Consumer,California,West,1,27.264,179.97,58.94,117.958,580.3144285714283,448.11176666666654,1022.9747354461322
2017-07-10,2017,7,0,0,2,153.0,Standard Class,Consumer,California,West,1,10.56,27.264,215.65,60.81,575.7892857142855,445.0886333333332,1024.117435421265
2017-07-10,2017,7,0,0,2,92.0,First Class,Home Office,Pennsylvania,East,1,4.928,10.56,339.98,262.1,546.490714285714,443.4136333333332,1024.8084769912568
2017-07-10,2017,7,0,0,2,123.0,Standard Class,Consumer,Washington,West,1,93.36,4.928,45.584,5.304,498.62614285714255,434.84123333333326,1027.4496456599413
2017-07-10,2017,7,0,0,2,62.0,First Class,Corporate,Washington,West,1,837.6,93.36,3136.868,547.97,505.45128571428546,437.7764333333332,1026.3053789092453
2017-07-11,2017,7,1,0,2,62.0,First Class,Consumer,New Jersey,East,1,14.96,837.6,85.209,13.616,176.98442857142825,447.4307666666665,1028.7370776048062
2017-07-11,2017,7,1,0,2,153.0,Standard Class,Home Office,California,West,1,12.9,14.96,179.97,201.584,166.94885714285684,447.47556666666657,1028.7175632353837
2017-07-11,2017,7,1,0,2,62.0,First Class,Corporate,California,West,4,90.396,12.9,27.264,475.86,143.08171428571399,441.1860999999999,1030.8473491663724
2017-07-11,2017,7,1,0,2,125.0,Standard Class,Corporate,California,West,1,479.97,90.396,10.56,41.32,152.10057142857113,428.3372999999999,1032.8006805449688
2017-07-11,2017,7,1,0,2,153.0,Standard Class,Home Office,Wyoming,West,1,1603.136,479.97,4.928,48.996,219.15914285714254,442.9589666666665,1030.234487493637
2017-07-11,2017,7,1,0,2,123.0,Standard Class,Consumer,Washington,West,1,27.68,1603.136,93.36,34.58,447.47457142857104,494.7636333333332,1048.6510563631184
2017-07-11,2017,7,1,0,2,153.0,Standard Class,Corporate,Ohio,East,1,119.976,27.68,837.6,30.352,438.0917142857139,494.5336333333332,1048.7562199802899
2017-07-11,2017,7,1,0,2,153.0,Standard Class,Corporate,California,West,1,14.82,119.976,14.96,107.83,335.57399999999967,497.5210999999999,1047.515282461554
2017-07-11,2017,7,1,0,2,153.0,Standard Class,Consumer,Texas,Central,2,358.548,14.82,12.9,623.96,335.55399999999963,494.4207666666665,1048.8452201521352
2017-07-11,2017,7,1,0,2,62.0,First Class,Consumer,New York,East,5,1030.4940000000001,358.548,90.396,21.072,384.93228571428534,485.57369999999986,1048.8342536512716
2017-07-11,2017,7,1,0,2,153.0,Standard Class,Consumer,California,West,1,57.584,1030.4940000000001,479.97,1199.976,519.2319999999997,519.2210999999999,1049.6100644686198
2017-07-14,2017,7,4,0,2,4.0,Standard Class,Consumer,California,West,3,292.796,57.584,1603.136,3.64,458.8911428571425,481.1413666666665,1044.7724868829682
2017-07-14,2017,7,4,0,2,4.0,Second Class,Consumer,Texas,Central,1,219.84,292.796,27.68,37.94,271.699714285714,490.7798999999998,1041.5442168393404
2017-07-14,2017,7,4,0,2,2.0,Second Class,Consumer,Texas,Central,1,419.944,219.84,119.976,658.746,299.15114285714253,496.84323333333316,1039.344253601834
2017-07-14,2017,7,4,0,2,5.0,Standard Class,Consumer,Georgia,South,2,88.15,419.944,14.82,4835.976,342.003714285714,488.8831666666665,1038.9759207616369
2017-07-14,2017,7,4,0,2,2.0,First Class,Consumer,Pennsylvania,East,1,11.632,88.15,358.548,32.4,352.47942857142823,330.62229999999994,638.3338729001206
2017-07-14,2017,7,4,0,2,3.0,First Class,Corporate,Arizona,West,1,380.864,11.632,1030.4940000000001,9.648,302.9199999999997,329.9300333333332,638.6796120807531
2017-07-14,2017,7,4,0,2,4.0,Standard Class,Corporate,New York,East,1,14.16,380.864,57.584,9.514,210.11571428571395,342.3038999999999,635.8501794512321
2017-07-14,2017,7,4,0,2,4.0,Second Class,Consumer,New York,East,1,29.61,14.16,292.796,58.94,203.9122857142854,342.4587666666665,635.7668910414664
2017-07-14,2017,7,4,0,2,0.0,Same Day,Consumer,Alabama,South,1,29.0,29.61,219.84,215.65,166.3142857142854,341.4810999999999,636.2402885209859
2017-07-14,2017,7,4,0,2,4.0,Second Class,Corporate,New York,East,6,663.9639999999999,29.0,419.944,339.98,139.05142857142823,335.2594333333333,638.4220616550167
2017-07-15,2017,7,5,1,2,6.0,Standard Class,Home Office,Utah,West,1,44.4,663.9639999999999,88.15,45.584,173.91142857142822,346.0588999999999,641.2386905480284
2017-07-15,2017,7,5,1,2,5.0,Standard Class,Corporate,Oregon,West,2,335.8,44.4,11.632,3136.868,167.66142857142822,346.0194333333332,641.2578578965322
2017-07-16,2017,7,6,1,2,2.0,Second Class,Corporate,Texas,Central,1,9.552,335.8,380.864,85.209,213.97114285714252,252.65049999999988,365.5356745883262
2017-07-16,2017,7,6,1,2,4.0,Second Class,Corporate,South Carolina,South,6,199.18,9.552,14.16,179.97,160.9265714285711,250.1285999999999,366.98881773329833
2017-07-16,2017,7,6,1,2,6.0,Standard Class,Corporate,Texas,Central,2,57.239999999999995,199.18,29.61,27.264,187.35799999999966,250.76893333333322,366.8789243005487
2017-07-16,2017,7,6,1,2,5.0,Standard Class,Consumer,Pennsylvania,East,3,644.198,57.239999999999995,29.0,10.56,191.30514285714253,251.7681333333332,366.28956175999303
2017-07-17,2017,7,0,0,2,4.0,Standard Class,Corporate,New Jersey,East,3,815.12,644.198,663.9639999999999,4.928,279.1905714285711,272.8893999999999,370.1495433150211
2017-07-17,2017,7,0,0,2,5.0,Standard Class,Consumer,Missouri,Central,5,589.52,815.12,44.4,93.36,300.78428571428543,299.8957999999999,379.36608606949096
2017-07-17,2017,7,0,0,2,5.0,Standard Class,Corporate,California,West,1,77.88,589.52,335.8,837.6,378.6585714285711,316.43446666666654,380.8637871371681
2017-07-17,2017,7,0,0,2,5.0,Standard Class,Consumer,New York,East,1,45.96,77.88,9.552,14.96,341.81285714285684,291.1104666666666,370.12183815852484
2017-07-17,2017,7,0,0,2,5.0,Second Class,Consumer,Washington,West,7,656.4,45.96,199.18,12.9,347.01399999999967,292.1437999999999,369.36677945140787
2017-07-18,2017,7,1,0,2,4.0,Standard Class,Consumer,Arizona,West,1,55.992,656.4,57.239999999999995,90.396,412.33114285714254,313.5937999999999,371.27112128502023
2017-07-18,2017,7,1,0,2,5.0,Second Class,Consumer,Texas,Central,1,15.576,55.992,644.198,479.97,412.1528571428568,312.4469999999999,372.0366636751725
2017-07-18,2017,7,1,0,2,4.0,Standard Class,Home Office,Pennsylvania,East,3,313.84,15.576,815.12,1603.136,322.349714285714,296.96719999999993,374.4792615826375
2017-07-18,2017,7,1,0,2,5.0,Standard Class,Corporate,Arizona,West,1,33.8,313.84,589.52,27.68,250.73828571428538,253.99066666666656,281.963869541319
2017-07-18,2017,7,1,0,2,6.0,Standard Class,Corporate,Colorado,West,5,2331.84,33.8,77.88,119.976,171.34971428571393,254.19466666666656,281.796652744046
2017-07-18,2017,7,1,0,2,5.0,Standard Class,Corporate,Kentucky,South,1,140.81,2331.84,45.96,14.82,493.34399999999965,327.9234666666665,471.18298128007916
2017-07-19,2017,7,2,0,2,2.0,First Class,Home Office,California,West,2,425.954,140.81,656.4,358.548,506.89399999999966,332.1231333333332,468.8517597558117
2017-07-19,2017,7,2,0,2,6.0,Standard Class,Consumer,Mississippi,South,6,1110.5,425.954,55.992,1030.4940000000001,473.97314285714253,334.36999999999983,469.1441845797168
2017-07-20,2017,7,3,0,2,3.0,Second Class,Consumer,New York,East,1,89.95,1110.5,15.576,57.584,624.6171428571425,337.0368666666665,473.445459845949
2017-07-21,2017,7,4,0,2,0.0,Same Day,Corporate,Ohio,East,4,195.92000000000002,89.95,313.84,292.796,635.2419999999996,338.1157333333332,472.82316430527436
2017-07-21,2017,7,4,0,2,5.0,Standard Class,Consumer,North Carolina,South,2,370.184,195.92000000000002,33.8,219.84,618.3962857142853,334.8865333333332,473.4737189216533
2017-07-21,2017,7,4,0,2,2.0,Second Class,Corporate,Pennsylvania,East,1,1.941,370.184,2331.84,419.944,666.4511428571425,339.89799999999985,473.00945077501854
2017-07-21,2017,7,4,0,2,5.0,Standard Class,Corporate,California,West,2,423.04999999999995,1.941,140.81,88.15,333.60842857142825,325.96456666666654,476.7122905163651
2017-07-22,2017,7,5,1,2,4.0,Standard Class,Consumer,Michigan,Central,4,1137.4,423.04999999999995,425.954,11.632,373.9284285714283,337.12789999999984,474.8689417333193
2017-07-22,2017,7,5,1,2,4.0,Standard Class,Corporate,Maryland,East,4,122.34,1137.4,1110.5,380.864,475.56357142857115,374.65349999999995,492.4168957130127
2017-07-22,2017,7,5,1,2,2.0,Second Class,Corporate,California,West,1,6.3,122.34,89.95,14.16,334.3978571428569,366.03603333333325,494.5619199176046
2017-07-22,2017,7,5,1,2,5.0,Standard Class,Consumer,Pennsylvania,East,2,15.808,6.3,195.92000000000002,29.61,322.44785714285683,365.7740333333332,494.75680190368934
2017-07-22,2017,7,5,1,2,7.0,Standard Class,Home Office,Nevada,West,1,86.2,15.808,370.184,29.0,296.71757142857115,365.3139666666666,495.08648200327616
2017-07-23,2017,7,6,1,2,3.0,First Class,Consumer,Texas,Central,1,115.136,86.2,1.941,663.9639999999999,256.14842857142827,367.22063333333324,493.8552271489898
2017-07-23,2017,7,6,1,2,4.0,Standard Class,Corporate,Florida,South,3,324.38700000000006,115.136,423.04999999999995,44.4,272.31914285714254,348.9263666666666,492.647534597506
2017-07-23,2017,7,6,1,2,4.0,Standard Class,Home Office,Illinois,Central,1,11.416,324.38700000000006,1137.4,335.8,258.2244285714283,358.25926666666663,489.3203939051741
2017-07-23,2017,7,6,1,2,5.0,Standard Class,Consumer,Texas,Central,5,203.648,11.416,122.34,9.552,97.36957142857112,347.44646666666654,493.40084153903905
2017-07-24,2017,7,0,0,2,1.0,First Class,Consumer,Louisiana,South,1,73.2,203.648,6.3,199.18,108.98499999999967,353.9163333333332,490.0787014799071
2017-07-24,2017,7,0,0,2,2.0,Second Class,Corporate,New York,East,1,253.764,73.2,15.808,57.239999999999995,118.54214285714254,349.71699999999987,491.98633884229986
2017-07-25,2017,7,1,0,2,4.0,Standard Class,Home Office,Texas,Central,1,20.936,253.764,86.2,644.198,152.53585714285686,356.26779999999985,489.2585158237909
2017-07-25,2017,7,1,0,2,6.0,Standard Class,Consumer,California,West,4,686.244,20.936,115.136,815.12,143.21242857142826,335.4923999999999,489.8429749293436
2017-07-25,2017,7,1,0,2,4.0,Standard Class,Corporate,Ohio,East,1,243.88,686.244,324.38700000000006,589.52,224.79928571428542,331.1965333333332,486.0420188536819
2017-07-25,2017,7,1,0,2,2.0,Second Class,Consumer,California,West,1,21.48,243.88,11.416,77.88,213.29828571428538,319.6751999999999,483.79888271452484
2017-07-25,2017,7,1,0,2,2.0,First Class,Consumer,Ohio,East,1,1439.976,21.48,203.648,45.96,214.73599999999968,317.79519999999985,484.8792539036573
2017-07-25,2017,7,1,0,2,1.0,First Class,Home Office,Virginia,South,1,10.44,1439.976,73.2,656.4,391.35428571428537,364.2623999999999,523.2111786601469
2017-07-25,2017,7,1,0,2,4.0,Standard Class,Consumer,Mississippi,South,3,2503.47,10.44,253.764,55.992,382.38857142857114,342.73039999999986,524.0651870962718
2017-07-25,2017,7,1,0,2,0.0,Same Day,Home Office,California,West,1,37.17,2503.47,20.936,15.576,703.7751428571426,424.31299999999993,652.6230992285082
2017-07-25,2017,7,1,0,2,4.0,Standard Class,Corporate,Texas,Central,1,15.712,37.17,686.244,313.84,706.0942857142854,425.0327999999999,652.1684942974232
2017-07-28,2017,7,4,0,2,1.0,First Class,Consumer,Pennsylvania,East,3,1556.694,15.712,243.88,33.8,610.3039999999995,415.09519999999986,656.1803159823676
2017-07-29,2017,7,5,1,2,2.0,First Class,Consumer,Florida,South,1,2.214,1556.694,21.48,2331.84,797.8488571428568,465.85833333333323,683.9832757796798
2017-08-01,2017,8,1,0,3,122.0,Standard Class,Corporate,Wisconsin,Central,2,1671.93,2.214,1439.976,140.81,795.0965714285711,388.20413333333323,590.7135886019124
2017-08-02,2017,8,2,0,3,92.0,Second Class,Home Office,North Carolina,South,1,1127.976,1671.93,10.44,425.954,828.2328571428568,439.24146666666655,633.2166848918564
2017-08-03,2017,8,3,0,3,122.0,Standard Class,Home Office,Texas,Central,3,183.168,1127.976,2503.47,1110.5,987.8808571428568,462.64219999999995,645.5601310638714
2017-08-03,2017,8,3,0,3,122.0,Standard Class,Consumer,New York,East,3,196.016,183.168,37.17,89.95,656.4091428571427,431.73113333333316,635.5939356475833
2017-08-03,2017,8,3,0,3,122.0,Standard Class,Consumer,Pennsylvania,East,2,114.55999999999999,196.016,15.712,195.92000000000002,679.1014285714283,435.26666666666654,633.9199928041812
2017-08-03,2017,8,3,0,3,0.0,Same Day,Consumer,Arizona,West,1,9.702,114.55999999999999,1556.694,370.184,693.2225714285712,432.5546666666666,635.1520983172874
2017-08-04,2017,8,4,0,3,122.0,Standard Class,Consumer,Texas,Central,3,1616.704,9.702,2.214,1.941,472.223714285714,420.5385999999999,639.7658557092768
2017-08-04,2017,8,4,0,3,92.0,First Class,Consumer,Georgia,South,1,354.9,1616.704,1671.93,423.04999999999995,702.8651428571426,474.3640333333332,670.5217358465397
